>
2012 01 03  22 11 36   55929.924722   8.5710E-01
2012 01 03  22 21 36   55929.931667   9.3090E-01
2012 01 03  22 31 36   55929.938611   1.0034E+00
2012 01 03  22 41 36   55929.945556   1.0452E+00
2012 01 03  22 51 36   55929.952500   1.0827E+00
2012 01 03  23 01 36   55929.959444   1.1046E+00
2012 01 03  23 11 36   55929.966389   1.1219E+00
2012 01 03  23 21 36   55929.973333   1.1225E+00
2012 01 03  23 31 36   55929.980278   1.1173E+00
2012 01 03  23 41 36   55929.987222   1.1121E+00
2012 01 03  23 51 36   55929.994167   1.1048E+00
2012 01 04  00 01 36   55930.001111   1.0776E+00
2012 01 04  00 11 36   55930.008056   1.0288E+00
2012 01 04  00 21 36   55930.015000   9.8505E-01
2012 01 04  00 31 36   55930.021944   9.5021E-01
2012 01 04  00 41 36   55930.028889   9.2120E-01
2012 01 04  00 51 36   55930.035833   8.8149E-01
2012 01 04  01 01 36   55930.042778   8.2815E-01
2012 01 04  01 11 36   55930.049722   7.8143E-01
2012 01 04  01 21 36   55930.056667   7.3274E-01
2012 01 04  01 31 36   55930.063611   6.7779E-01
2012 01 04  01 41 36   55930.070556   6.2275E-01
2012 01 04  01 51 36   55930.077500   5.5085E-01
2012 01 04  02 01 36   55930.084444   5.1064E-01
2012 01 04  02 11 36   55930.091389   4.3262E-01
2012 01 04  02 21 36   55930.098333   3.6504E-01
2012 01 04  02 31 36   55930.105278   2.8408E-01
2012 01 04  02 41 36   55930.112222   2.0232E-01
2012 01 04  02 51 36   55930.119167   1.2049E-01
2012 01 04  03 01 36   55930.126111   3.3437E-02
2012 01 04  03 11 36   55930.133056  -6.9784E-02
2012 01 04  03 21 36   55930.140000  -1.7893E-01
2012 01 04  03 31 36   55930.146944  -2.8803E-01
2012 01 04  03 41 36   55930.153889  -3.9094E-01
2012 01 04  03 51 36   55930.160833  -4.7651E-01
2012 01 04  04 01 36   55930.167778  -5.6258E-01
2012 01 04  04 11 36   55930.174722  -6.5026E-01
2012 01 04  04 21 36   55930.181667  -7.5410E-01
2012 01 04  04 31 36   55930.188611  -8.4505E-01
2012 01 04  04 41 36   55930.195556  -9.2081E-01
2012 01 04  04 51 36   55930.202500  -9.9172E-01
2012 01 04  05 01 36   55930.209444  -1.0296E+00
2012 01 04  05 11 36   55930.216389  -1.0902E+00
2012 01 04  05 21 36   55930.223333  -1.1141E+00
2012 01 04  05 31 36   55930.230278  -1.1358E+00
2012 01 04  05 41 36   55930.237222  -1.1518E+00
2012 01 04  05 51 36   55930.244167  -1.1642E+00
2012 01 04  06 01 36   55930.251111  -1.1588E+00
2012 01 04  06 11 36   55930.258056  -1.1483E+00
2012 01 04  06 21 36   55930.265000  -1.1400E+00
2012 01 04  06 31 36   55930.271944  -1.1054E+00
2012 01 04  06 41 36   55930.278889  -1.1083E+00
2012 01 04  06 51 36   55930.285833  -1.0708E+00
2012 01 04  07 01 36   55930.292778  -1.0564E+00
2012 01 04  07 11 36   55930.299722  -1.0184E+00
2012 01 04  07 21 36   55930.306667  -9.7377E-01
2012 01 04  07 31 36   55930.313611  -9.4943E-01
2012 01 04  07 41 36   55930.320556  -9.0545E-01
2012 01 04  07 51 36   55930.327500  -8.4564E-01
2012 01 04  08 01 36   55930.334444  -7.6475E-01
2012 01 04  08 11 36   55930.341389  -6.9631E-01
2012 01 04  08 21 36   55930.348333  -6.2189E-01
2012 01 04  08 31 36   55930.355278  -5.3812E-01
2012 01 04  08 41 36   55930.362222  -4.1346E-01
2012 01 04  08 51 36   55930.369167  -2.7664E-01
2012 01 04  09 01 36   55930.376111  -1.6384E-01
2012 01 04  09 11 36   55930.383056  -5.5212E-02
2012 01 04  09 21 36   55930.390000   4.9836E-02
2012 01 04  09 31 36   55930.396944   1.7560E-01
2012 01 04  09 41 36   55930.403889   2.8063E-01
2012 01 04  09 51 36   55930.410833   3.7546E-01
2012 01 04  10 01 36   55930.417778   4.4067E-01
2012 01 04  10 11 36   55930.424722   5.4373E-01
2012 01 04  10 21 36   55930.431667   6.2869E-01
2012 01 04  10 31 36   55930.438611   7.1019E-01
2012 01 04  10 41 36   55930.445556   7.5637E-01
2012 01 04  10 51 36   55930.452500   8.0203E-01
2012 01 04  11 01 36   55930.459444   8.6658E-01
2012 01 04  11 11 36   55930.466389   9.2915E-01
2012 01 04  11 21 36   55930.473333   9.7324E-01
2012 01 04  11 31 36   55930.480278   9.9002E-01
2012 01 04  11 41 36   55930.487222   1.0143E+00
2012 01 04  11 51 36   55930.494167   1.0401E+00
2012 01 04  12 01 36   55930.501111   1.1078E+00
2012 01 04  12 11 36   55930.508056   1.1095E+00
2012 01 04  12 21 36   55930.515000   1.0875E+00
2012 01 04  12 31 36   55930.521944   1.0274E+00
2012 01 04  12 41 36   55930.528889   9.9432E-01
2012 01 04  12 51 36   55930.535833   9.7770E-01
