 527   0 2 1 0 2 1 1 0 0 0-1 .00000 .00000 .00000      .00000 .000025  .000000
 528   0 2 1 0 2 1 2 0 0 0-1 .00000 .00000 .00000      .00000 .000020  .000000
 529 240 2 1 0 3-1 0-1 0 0 1 .00024 .00024 .00024      .00024 .000242  .000000
 530 241 2 1 0 3-1 1-1 0 0 1 .00006 .00006 .00006      .00000 .000056  .000000
 531   0 2 1 1-5 0 0 3 0 0-1 .00000 .00000 .00000      .00000 .000014  .000000
 532 242 2 1 1-4 0 0 2 0 0-1 .00042 .00042 .00042      .00042 .000416  .000000
 533   0 2 1 1-2 0 0 0 0-2 1 .00000 .00000 .00000      .00000 .000008  .000000
 534 243 2 1 1-3 0-1 1 0 0 1 .00009 .00009 .00009      .00000 .000081  .000000
 535 244 2 1 1-3 0 0 1 0 0-1 .01029 .01028 .01026 PI1  .01029 .010251 -.000030
 536   0 2 1 1-2 0 0 0-1 0-1 .00000 .00000 .00000      .00000 .000011  .000000
 537   0 2 1 1-3 2 0 1 0 0 1 .00000 .00000 .00000      .00000 .000009  .000000
 538 245 2 1 1-2 0-2 0 0 0-1 .00014 .00014 .00014      .00014 .000143  .000000
 539 246 2 1 1-2 0-1 0 0 0 1 .00197 .00197 .00197      .00199 .001973  .000006
 540 247 2 1 1-2 0 0 0 0 0-1 .17546 .17540 .17537 P1   .17584 .175307 -.000083
 541 248 2 1 1-2 0 0 2 0 0 1 .00007 .00007 .00007      .00011 .000112  .000000
 542   0 3 1 1-2 1-1 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
 543 249 3 1 1-2 1 0 0 0 0 2 .00007 .00007 .00007      .00000 .000067  .000000
 544   0 3 1 1-2 1 1 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
 545   0 2 1 1-2 2-1 0 0 0-1 .00000 .00000 .00000      .00000 .000013  .000000
 546 250 2 1 1-2 2 0 0 0 0 1 .00026 .00027 .00026      .00026 .000263  .000000
 547 251 2 1 1-2 2 1 0 0 0 1 .00006 .00006 .00006      .00000 .000053  .000000
 548   0 2 1 1-1 0-1-1 0 0-1 .00000 .00000 .00000      .00000 .000029  .000000
 549 252 2 1 1-1 0 0-1 0 0 1 .00147 .00148 .00147      .00147 .001467 -.000005
 550 253 2 1 1-1 0 0 1 0 0 1 .00417 .00415 .00415 S1   .00423 .004145 -.000015
 551 254 2 1 1-1 0 1 1 0 0-1 .00011 .00011 .00011      .00000 .000108  .000000
 552   0 2 1 1 0-2-2 0 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 553 255 2 1 1 0-2-1 0 0 0 1 .00010 .00010 .00010      .00000 .000097  .000000
 554 256 3 1 1 0-1-1 0 0 0 0 .00005 .00005 .00005      .00000 .000054  .000000
 555 257 3 1 1 0-1 0 0 0 0 2 .00036 .00036 .00036      .00036 .000360  .000000
 556 258 2 1 1 0 0-2 0 0 0 1 .00006 .00006 .00007      .00000 .000067  .000000
 557 259 3 1 1 0-1 1 0 0 0 0 .00005 .00005 .00005      .00000 .000046  .000000
 558 260 2 1 1 0 0-1 0 0 0-1 .01051 .01051 .01049      .01050 .010492 -.000008
 559   0 4 1 1 0 0-1 0 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
 560 261 2 1 1 0 0 0 0 0 0 1 .53018 .53005 .52998 K1   .53007 .529876 -.000224
 561   0 4 1 1 0 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000094  .000000
 562   0 2 1 1 0 0 0 2 0 0-1 .00000 .00000 .00000      .00000 .000019  .000000
 563 262 2 1 1 0 0 1 0 0 0 1 .07186 .07187 .07187      .07182 .071886  .000019
 564   0 4 1 1 0 0 1 0 0 0 1 .00000 .00000 .00000      .00000 .000011  .000000
 565 263 2 1 1 0 0 2 0 0 0-1 .00155 .00155 .00155      .00154 .001543  .000000
 566 264 3 1 1 0 1 0 0 0 0 2 .00013 .00013 .00013      .00013 .000131  .000000
 567 265 3 1 1 0 1 1 0 0 0 2 .00005 .00005 .00005      .00000 .000054  .000000
 568   0 2 1 1 0 2 1 0 0 0-1 .00000 .00000 .00000      .00000 .000014  .000000
 569   0 2 1 1 0 2 2 0 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 570   0 2 1 1 1 0-1-1 0 0 1 .00000 .00000 .00000      .00000 .000013  .000000
 571 266 2 1 1 1 0 0-1 0 0 1 .00423 .00421 .00421 PSI1 .00423 .004145 -.000013
 572   0 2 1 1 1 0 0 1 0 0-1 .00000 .00000 .00000      .00000 .000063  .000000
 573 267 2 1 1 1 0 1-1 0 0 1 .00007 .00007 .00007      .00000 .000075  .000000
 574 268 2 1 1 2-2 0 0 0 0 1 .00026 .00026 .00026      .00026 .000263  .000000
 575 269 2 1 1 2-2 1 0 0 0 1 .00007 .00007 .00007      .00000 .000073  .000000
 576   0 3 1 1 2-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000024  .000000
 577   0 3 1 1 2-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
 578 270 2 1 1 2 0 0-2 0 0 1 .00010 .00010 .00010      .00011 .000104  .000000
 579 271 2 1 1 2 0 0 0 0 0 1 .00756 .00754 .00754 FI1  .00756 .007545 -.000011
 580 272 2 1 1 2 0 1 0 0 0-1 .00029 .00029 .00029      .00029 .000289  .000000
 581 273 2 1 1 2 0 2 0 0 0-1 .00014 .00014 .00014      .00014 .000143  .000000
 582   0 2 1 1 2 0 3 0 0 0-1 .00000 .00000 .00000      .00000 .000013  .000000
 583   0 2 1 1 3-2 0-1 0 0 1 .00000 .00000 .00000      .00000 .000009  .000000
 584 274 2 1 1 3 0 0-1 0 0 1 .00045 .00045 .00045      .00044 .000439  .000000
 585   0 2 1 1 3 0 1-1 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 586   0 2 1 1 4 0 0-2 0 0 1 .00000 .00000 .00000      .00000 .000018  .000000
 587   0 2 1 2-4 1-1 0 0 0 1 .00000 .00000 .00000      .00000 .000032  .000000
 588   0 2 1 2-4 1 0 2 0 0 1 .00000 .00000 .00000      .00000 .000012  .000000
 589   0 2 1 2-3 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000013  .000000
 590 275 2 1 2-3 1 0 1 0 0 1 .00024 .00024 .00024      .00024 .000242  .000000
 591   0 2 1 2-3 1 1 1 0 0 1 .00000 .00000 .00000      .00000 .000047  .000000
 592   0 2 1 2-2-1-2 0 0 0-1 .00000 .00000 .00000      .00000 .000020  .000000
 593 276 2 1 2-2-1-1 0 0 0 1 .00017 .00017 .00017      .00017 .000168  .000000
 594   0 2 1 2-2-1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000029  .000000
 595   0 3 1 2-2 0-1 0 0 0 2 .00000 .00000 .00000      .00000 .000017  .000000
 596 277 3 1 2-2 0 0 0 0 0 2 .00008 .00008 .00008      .00000 .000076  .000000
 597   0 3 1 2-2 0 1 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
 598 278 2 1 2-2 1-1 0 0 0-1 .00019 .00019 .00017      .00018 .000181  .000000
 599 279 2 1 2-2 1 0 0 0 0 1 .00568 .00566 .00568 THE1 .00566 .005666 -.000002
 600 280 2 1 2-2 1 1 0 0 0 1 .00112 .00112 .00112      .00112 .001124  .000000
 601   0 2 1 2-2 1 2 0 0 0-1 .00000 .00000 .00000      .00000 .000024  .000000
 602 281 2 1 2-1-1 0 1 0 0 1 .00019 .00017 .00017      .00018 .000182  .000000
 603   0 2 1 2-1-1 1 1 0 0 1 .00000 .00000 .00000      .00000 .000031  .000000
 604 282 2 1 2-1 0 0 0 0 0-1 .00016 .00016 .00017      .00016 .000164  .000000
 605   0 2 1 2-1 0 1 0 0 0-1 .00000 .00000 .00000      .00000 .000028  .000000
 606   0 2 1 2-1 1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000038  .000000
 607   0 3 1 2 0-2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000027  .000000
 608 283 2 1 2 0-1-1 0 0 0-1 .00088 .00088 .00086      .00087 .000868  .000000
 609 284 2 1 2 0-1 0 0 0 0 1 .02965 .02963 .02963 J1   .02964 .029630 -.000012
 610   0 4 1 2 0-1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000013  .000000
 611 285 2 1 2 0-1 1 0 0 0 1 .00588 .00588 .00588      .00587 .005875  .000000
 612 286 3 1 2 0 0-1 0 0 0 0 .00008 .00008 .00008      .00000 .000078  .000000
 613 287 2 1 2 0-1 2 0 0 0-1 .00014 .00013 .00010      .00013 .000124  .000000
 614   0 2 1 2 0 0 0-1 0 0 1 .00000 .00000 .00000      .00000 .000022  .000000
 615 288 3 1 2 0 0 0 0 0 0 2 .00242 .00242 .00242      .00241 .002412 -.000002
 616 289 3 1 2 0 0 1 0 0 0 2 .00098 .00098 .00098      .00000 .000977  .000000
 617 290 3 1 2 0 0 2 0 0 0 2 .00008 .00008 .00008      .00000 .000081  .000000
 618 291 2 1 2 0 1 0 0 0 0-1 .00046 .00046 .00046      .00046 .000455  .000000
 619 292 2 1 2 0 1 1 0 0 0-1 .00029 .00029 .00029      .00029 .000287  .000000
 620 293 2 1 2 0 1 2 0 0 0-1 .00017 .00017 .00017      .00017 .000173  .000000
 621   0 2 1 2 0 1 3 0 0 0-1 .00000 .00000 .00000      .00000 .000026  .000000
 622 294 2 1 2 1-1 0-1 0 0-1 .00016 .00014 .00016      .00015 .000152  .000000
 623   0 2 1 2 1-1 1-1 0 0-1 .00000 .00000 .00000      .00000 .000023  .000000
 624 295 2 1 2 2-1 0 0 0 0-1 .00011 .00011 .00011      .00012 .000118  .000000
 625 296 2 1 2 2-1 1 0 0 0-1 .00009 .00009 .00009      .00000 .000092  .000000
 626   0 2 1 2 2-1 2 0 0 0-1 .00000 .00000 .00000      .00000 .000037  .000000
 627   0 2 1 3-4 0-1 0 0 0 1 .00000 .00000 .00000      .00000 .000027  .000000
 628   0 2 1 3-4 0 0 2 0 0 1 .00000 .00000 .00000      .00000 .000019  .000000
 629 297 2 1 3-4 2 0 0 0 0 1 .00009 .00009 .00009      .00000 .000092  .000000
 630   0 2 1 3-4 2 1 0 0 0 1 .00000 .00000 .00000      .00000 .000018  .000000
 631 298 2 1 3-3 0 0 1 0 0 1 .00033 .00033 .00033      .00032 .000324  .000000
 632 299 2 1 3-3 0 1 1 0 0 1 .00006 .00006 .00006      .00000 .000062  .000000
 633   0 2 1 3-2-2-1 0 0 0 1 .00000 .00000 .00000      .00000 .000015  .000000
 634   0 3 1 3-2-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 635 300 2 1 3-2 0-1 0 0 0 1 .00016 .00016 .00016      .00016 .000157  .000000
 636 301 2 1 3-2 0 0 0 0 0 1 .00491 .00491 .00491 SO1  .00492 .004915 -.000003
 637 302 2 1 3-2 0 1 0 0 0 1 .00096 .00096 .00096      .00096 .000962  .000000
 638   0 2 1 3-2 0 2 0 0 0-1 .00000 .00000 .00000      .00000 .000020  .000000
 639 303 3 1 3-2 1 0 0 0 0 2 .00008 .00008 .00008      .00000 .000077  .000000
 640   0 3 1 3-2 1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000031  .000000
 641   0 2 1 3-2 2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000009  .000000
 642   0 2 1 3-1-2 0 1 0 0 1 .00000 .00000 .00000      .00000 .000030  .000000
 643   0 2 1 3-1-1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000026  .000000
 644 304 2 1 3-1 0 0-1 0 0-1 .00010 .00010 .00010      .00000 .000053  .000000
 645   0 2 1 3-1 0 0 1 0 0 1 .00000 .00000 .00000      .00000 .000049  .000000
 646   0 2 1 3-1 0 1 1 0 0 1 .00000 .00000 .00000      .00000 .000026  .000000
 647 305 2 1 3 0-2-1 0 0 0-1 .00006 .00006 .00006      .00000 .000058  .000000
 648 306 2 1 3 0-2 0 0 0 0 1 .00243 .00243 .00243      .00240 .002428 -.000002
 649 307 2 1 3 0-2 1 0 0 0 1 .00047 .00049 .00049      .00048 .000481  .000000
 650   0 3 1 3 0-1-1 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 651 308 3 1 3 0-1 0 0 0 0 2 .00040 .00040 .00040      .00040 .000394  .000000
 652 309 3 1 3 0-1 1 0 0 0 2 .00017 .00017 .00017      .00016 .000159  .000000
 653   0 3 1 3 0-1 2 0 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
 654 310 2 1 3 0 0 0 0 0 0 1 .01624 .01623 .01623 OO1  .01623 .016212 -.000026
 655   0 4 1 3 0 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000017  .000000
 656 311 2 1 3 0 0 1 0 0 0 1 .01039 .01039 .01039      .01039 .010385 -.000012
 657   0 4 1 3 0 0 1 0 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 658 312 2 1 3 0 0 2 0 0 0 1 .00217 .00217 .00217      .00218 .002175 -.000001
 659 313 2 1 3 0 0 3 0 0 0 1 .00014 .00014 .00014      .00014 .000142  .000000
 660   0 2 1 3 1-2 0-1 0 0-1 .00000 .00000 .00000      .00000 .000024  .000000
 661 314 2 1 3 1 0 0-1 0 0-1 .00006 .00006 .00006      .00000 .000056  .000000
 662   0 2 1 3 1 0 1-1 0 0-1 .00000 .00000 .00000      .00000 .000023  .000000
 663   0 2 1 3 2-2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000048  .000000
 664   0 2 1 3 2-2 1 0 0 0-1 .00000 .00000 .00000      .00000 .000029  .000000
 665   0 2 1 4-5 1 0 1 0 0 1 .00000 .00000 .00000      .00000 .000017  .000000
 666 315 2 1 4-4 1 0 0 0 0 1 .00014 .00014 .00014      .00015 .000150  .000000
 667   0 2 1 4-4 1 1 0 0 0 1 .00000 .00000 .00000      .00000 .000029  .000000
 668 316 2 1 4-3-1 0 1 0 0 1 .00006 .00006 .00006      .00000 .000057  .000000
 669   0 2 1 4-3-1 1 1 0 0 1 .00000 .00000 .00000      .00000 .000011  .000000
 670   0 2 1 4-3 1 0 1 0 0 1 .00000 .00000 .00000      .00000 .000030  .000000
 671   0 2 1 4-3 1 1 1 0 0 1 .00000 .00000 .00000      .00000 .000017  .000000
 672   0 2 1 4-2-1-1 0 0 0 1 .00000 .00000 .00000      .00000 .000036  .000000
 673 317 2 1 4-2-1 0 0 0 0 1 .00078 .00078 .00078      .00078 .000779  .000000
 674 318 2 1 4-2-1 1 0 0 0 1 .00016 .00016 .00016      .00015 .000152  .000000
 675 319 3 1 4-2 0 0 0 0 0 2 .00007 .00007 .00007      .00000 .000066  .000000
 676   0 3 1 4-2 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000027  .000000
 677 320 2 1 4-2 1 0 0 0 0 1 .00059 .00059 .00059      .00059 .000590  .000000
 678 321 2 1 4-2 1 1 0 0 0 1 .00037 .00037 .00037      .00038 .000377  .000000
 679 322 2 1 4-2 1 2 0 0 0 1 .00007 .00007 .00007      .00000 .000076  .000000
 680   0 2 1 4-1-1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 681   0 2 1 4-1-1 0 1 0 0 1 .00000 .00000 .00000      .00000 .000029  .000000
 682   0 2 1 4-1-1 1 1 0 0 1 .00000 .00000 .00000      .00000 .000018  .000000
 683   0 2 1 4-1 0 0 0 0 0-1 .00000 .00000 .00000      .00000 .000015  .000000
 684   0 2 1 4-1 0 1 0 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
 685 323 2 1 4 0-3 0 0 0 0 1 .00019 .00019 .00019      .00019 .000195  .000000
 686   0 2 1 4 0-3 1 0 0 0 1 .00000 .00000 .00000      .00000 .000039  .000000
 687   0 3 1 4 0-2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000048  .000000
 688   0 3 1 4 0-2 1 0 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
 689 324 2 1 4 0-1 0 0 0 0 1 .00312 .00310 .00310 V1   .00311 .003104 -.000005
 690 325 2 1 4 0-1 1 0 0 0 1 .00200 .00198 .00198      .00199 .001988 -.000002
 691 326 2 1 4 0-1 2 0 0 0 1 .00042 .00042 .00042      .00042 .000419 -.000001
 692 327 3 1 4 0 0 0 0 0 0 2 .00010 .00008 .00008      .00000 .000091  .000000
 693   0 2 1 4 0-1 3 0 0 0 1 .00000 .00000 .00000      .00000 .000028  .000000
 694 328 3 1 4 0 0 1 0 0 0 2 .00008 .00008 .00008      .00000 .000077  .000000
 695   0 3 1 4 0 0 2 0 0 0 2 .00000 .00000 .00000      .00000 .000024  .000000
 696   0 2 1 4 0 1 2 0 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 697   0 2 1 4 1-1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000026  .000000
 698   0 2 1 4 1-1 1-1 0 0-1 .00000 .00000 .00000      .00000 .000014  .000000
 699   0 2 1 4 2-3 0 0 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
 700   0 2 1 5-5 0 0 1 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 701   0 2 1 5-4 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000074  .000000
 702   0 2 1 5-4 0 1 0 0 0 1 .00000 .00000 .00000      .00000 .000014  .000000
 703   0 2 1 5-4 2 0 0 0 0 1 .00000 .00000 .00000      .00000 .000015  .000000
 704   0 2 1 5-3 0 0 1 0 0 1 .00000 .00000 .00000      .00000 .000035  .000000
 705   0 2 1 5-3 0 1 1 0 0 1 .00000 .00000 .00000      .00000 .000021  .000000
 706   0 2 1 5-2-2 0 0 0 0 1 .00000 .00000 .00000      .00000 .000093  .000000
 707   0 2 1 5-2-2 1 0 0 0 1 .00000 .00000 .00000      .00000 .000018  .000000
 708   0 3 1 5-2-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000015  .000000
 709 329 2 1 5-2 0 0 0 0 0 1 .00050 .00050 .00050      .00050 .000496  .000000
 710 330 2 1 5-2 0 1 0 0 0 1 .00032 .00032 .00032      .00032 .000317  .000000
 711   0 2 1 5-2 0 2 0 0 0 1 .00000 .00000 .00000      .00000 .000066  .000000
 712   0 2 1 5 0-4 0 0 0 0 1 .00000 .00000 .00000      .00000 .000016  .000000
 713 331 2 1 5 0-2 0 0 0 0 1 .00041 .00041 .00041      .00041 .000411  .000000
 714 332 2 1 5 0-2 1 0 0 0 1 .00027 .00027 .00027      .00027 .000263  .000000
 715   0 2 1 5 0-2 2 0 0 0 1 .00000 .00000 .00000      .00000 .000056  .000000
 716   0 3 1 5 0-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000025  .000000
 717   0 3 1 5 0-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000021  .000000
 718   0 3 1 5 0-1 2 0 0 0 2 .00000 .00000 .00000      .00000 .000006  .000000
 719   0 2 1 6-4-1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000015  .000000
 720   0 2 1 6-4 1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000023  .000000
 721   0 2 1 6-4 1 1 0 0 0 1 .00000 .00000 .00000      .00000 .000015  .000000
 722   0 2 1 6-3-1 0 1 0 0 1 .00000 .00000 .00000      .00000 .000009  .000000
 723   0 2 1 6-2-3 0 0 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 724 333 2 1 6-2-1 0 0 0 0 1 .00012 .00012 .00012      .00012 .000120  .000000
 725   0 2 1 6-2-1 1 0 0 0 1 .00000 .00000 .00000      .00000 .000077  .000000
 726   0 2 1 6-2-1 2 0 0 0 1 .00000 .00000 .00000      .00000 .000016  .000000
 727   0 2 1 6 0-3 0 0 0 0 1 .00000 .00000 .00000      .00000 .000046  .000000
 728   0 2 1 6 0-3 1 0 0 0 1 .00000 .00000 .00000      .00000 .000030  .000000
 729   0 2 1 7-4 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000012  .000000
 730   0 2 1 7-2-2 0 0 0 0 1 .00000 .00000 .00000      .00000 .000020  .000000
 731   0 2 1 7-2-2 1 0 0 0 1 .00000 .00000 .00000      .00000 .000013  .000000
 732   0 2 2-6 2 4 0 0 0 0 0 .00000 .00000 .00000      .00000 .000018  .000000
 733   0 2 2-6 4 2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000035  .000000
 734   0 2 2-6 6 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000016  .000000
 735   0 2 2-5 0 5 0 0 0 0 0 .00000 .00000 .00000      .00000 .000026  .000000
 736   0 3 2-5 2 2 0 0 0 0 1 .00000 .00000 .00000      .00000 .000017  .000000
 737 334 2 2-5 2 3 0 0 0 0 0 .00015 .00015 .00015      .00015 .000151  .000000
 738   0 2 2-5 3 3 0-1 0 0 0 .00000 .00000 .00000      .00000 .000014  .000000
 739   0 3 2-5 4 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000009  .000000
 740 335 2 2-5 4 1 0 0 0 0 0 .00018 .00018 .00018      .00018 .000183  .000000
 741   0 2 2-5 5 1 0-1 0 0 0 .00000 .00000 .00000      .00000 .000026  .000000
 742   0 2 2-5 6-1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000036  .000000
 743   0 3 2-4 0 3 0 0 0 0 1 .00000 .00000 .00000      .00000 .000038  .000000
 744   0 2 2-4 0 4-1 0 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 745 336 2 2-4 0 4 0 0 0 0 0 .00027 .00027 .00027      .00027 .000265  .000000
 746   0 2 2-4 1 2 0 1 0 0 2 .00000 .00000 .00000      .00000 .000027  .000000
 747   0 3 2-4 2 1-1 0 0 0 1 .00000 .00000 .00000      .00000 .000014  .000000
 748 337 3 2-4 2 1 0 0 0 0 1 .00009 .00009 .00009      .00000 .000082  .000000
 749   0 2 2-4 2 2-1 0 0 0 2 .00000 .00000 .00000      .00000 .000042  .000000
 750 338 2 2-4 2 2 0 0 0 0 0 .00111 .00112 .00112      .00111 .001111  .000000
 751   0 2 2-4 3 0 0 1 0 0 2 .00000 .00000 .00000      .00000 .000017  .000000
 752   0 2 2-4 3 1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
 753 339 2 2-4 3 2 0-1 0 0 0 .00009 .00009 .00009      .00000 .000092  .000000
 754   0 3 2-4 4-1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000016  .000000
 755   0 2 2-4 4 0-1 0 0 0 2 .00000 .00000 .00000      .00000 .000026  .000000
 756 340 2 2-4 4 0 0 0 0 0 0 .00069 .00069 .00069      .00069 .000689  .000000
 757 341 2 2-4 5 0 0-1 0 0 0 .00009 .00009 .00009      .00000 .000090  .000000
 758   0 2 2-4 6-2 0 0 0 0 0 .00000 .00000 .00000      .00000 .000042  .000000
 759   0 2 2-3-2 5 0 0 0 0 2 .00000 .00000 .00000      .00000 .000011  .000000
 760   0 2 2-3-1 3 0 1 0 0 2 .00000 .00000 .00000      .00000 .000049  .000000
 761   0 2 2-3 0 1-2 0 0 0 2 .00000 .00000 .00000      .00000 .000022  .000000
 762   0 4 2-3 0 1-1 0 0 0 0 .00000 .00000 .00000      .00000 .000005  .000000
 763   0 4 2-3 0 1 0 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 764   0 3 2-3 0 2-1 0 0 0 1 .00000 .00000 .00000      .00000 .000046  .000000
 765 342 3 2-3 0 2 0 0 0 0 1 .00026 .00026 .00026      .00027 .000270  .000000
 766 343 2 2-3 0 3-1 0 0 0 2 .00010 .00010 .00010      .00000 .000097  .000000
 767 344 2 2-3 0 3 0 0 0 0 0 .00259 .00259 .00259 3N2  .00259 .002589  .000000
 768 345 2 2-3 1 1 0 1 0 0 2 .00013 .00013 .00013      .00012 .000128  .000000
 769   0 2 2-3 1 2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000041  .000000
 770 346 2 2-3 1 3 0-1 0 0 0 .00006 .00006 .00006      .00000 .000055  .000000
 771   0 2 2-3 2-1-2 0 0 0 2 .00000 .00000 .00000      .00000 .000028  .000000
 772 347 3 2-3 2 0-1 0 0 0 1 .00004 .00004 .00004      .00000 .000046  .000000
 773 348 3 2-3 2 0 0 0 0 0 1 .00028 .00026 .00026      .00027 .000271  .000000
 774 349 2 2-3 2 1-1 0 0 0 2 .00024 .00024 .00024      .00025 .000250  .000000
 775 350 2 2-3 2 1 0 0 0 0 0 .00671 .00671 .00671 EPS2 .00671 .006709  .000000
 776   0 2 2-3 3-1 0 1 0 0 2 .00000 .00000 .00000      .00000 .000026  .000000
 777   0 3 2-3 3 0 0-1 0 0 1 .00000 .00000 .00000      .00000 .000018  .000000
 778   0 2 2-3 3 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000032  .000000
 779   0 2 2-3 3 1-1-1 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
 780 351 2 2-3 3 1 0-1 0 0 0 .00052 .00052 .00052      .00054 .000508  .000000
 781   0 3 2-3 4-2 0 0 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 782 352 2 2-3 4-1-1 0 0 0 2 .00004 .00004 .00004      .00000 .000048  .000000
 783 353 2 2-3 4-1 0 0 0 0 0 .00129 .00129 .00129      .00130 .001296  .000000
 784   0 2 2-3 4 1 0-2 0 0 0 .00000 .00000 .00000      .00000 .000023  .000000
 785 354 2 2-3 5-1 0-1 0 0 0 .00014 .00014 .00014      .00015 .000147  .000000
 786   0 2 2-3 6-3 0 0 0 0 0 .00000 .00000 .00000      .00000 .000019  .000000
 787   0 2 2-2-2 2-2 0 0 0 2 .00000 .00000 .00000      .00000 .000029  .000000
 788   0 3 2-2-2 3 0 0 0 0-1 .00000 .00000 .00000      .00000 .000008  .000000
 789 355 2 2-2-2 4 0 0 0 0 2 .00009 .00009 .00009      .00000 .000086  .000000
 790   0 3 2-2-1 1 0 1 0 0-1 .00000 .00000 .00000      .00000 .000016  .000000
 791   0 2 2-2-1 2-1 1 0 0 0 .00000 .00000 .00000      .00000 .000010  .000000
 792 356 2 2-2-1 2 0 1 0 0 2 .00032 .00032 .00032      .00031 .000311  .000000
 793 357 2 2-2 0 0-2 0 0 0 2 .00014 .00014 .00014      .00014 .000138  .000000
 794   0 4 2-2 0 0-1 0 0 0 0 .00000 .00000 .00000      .00000 .000014  .000000
 795   0 4 2-2 0 0 0 0 0 0 0 .00000 .00000 .00000      .00000 .000036  .000000
 796   0 3 2-2 0 1-2 0 0 0-1 .00000 .00000 .00000      .00000 .000014  .000000
 797 358 3 2-2 0 1-1 0 0 0 1 .00026 .00026 .00026      .00027 .000265  .000000
 798 359 3 2-2 0 1 0 0 0 0 1 .00157 .00157 .00157      .00156 .001562  .000000
 799   0 2 2-2 0 1 0 1 0 0 0 .00000 .00000 .00000      .00000 .000046  .000000
 800 360 2 2-2 0 2-1 0 0 0 2 .00086 .00086 .00086      .00086 .000859  .000000
 801 361 2 2-2 0 2 0 0 0 0 0 .02301 .02301 .02301 2N2  .02301 .023009  .000003
 802   0 3 2-2 0 3 0 0 0 0-1 .00000 .00000 .00000      .00000 .000011  .000000
 803   0 2 2-2 1 0-1 1 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 804   0 3 2-2 1 0 0 0 0 0-1 .00000 .00000 .00000      .00000 .000008  .000000
 805 362 2 2-2 1 0 0 1 0 0 2 .00039 .00039 .00039      .00040 .000392  .000000
 806   0 3 2-2 1 1 0-1 0 0 1 .00000 .00000 .00000      .00000 .000016  .000000
 807 363 2 2-2 1 1 0 0 0 0 2 .00024 .00024 .00024      .00025 .000246  .000000
 808   0 2 2-2 1 2-1-1 0 0 2 .00000 .00000 .00000      .00000 .000012  .000000
 809 364 2 2-2 1 2 0-1 0 0 0 .00036 .00036 .00036      .00036 .000356  .000000
 810   0 2 2-2 2-2-2 0 0 0 2 .00000 .00000 .00000      .00000 .000033  .000000
